# SOC,Actual SOC,Current,Calculated SOC ,Time,Time final
0.61562313,61.562313,0.999726217,5.92E+01,20332.02409,13431
0.615600612,61.5600612,2.848340027,5.92E+01,20333.02409,13432
0.615525687,61.5525687,10.07768694,5.92E+01,20334.02409,13433
0.615446849,61.5446849,4.515220853,5.92E+01,20335.02409,13434
0.615306292,61.5306292,18.77383018,5.92E+01,20336.02409,13435
0.615189117,61.5189117,4.670332949,5.92E+01,20337.02409,13436
0.615039101,61.5039101,20.05883788,5.91E+01,20338.02409,13437
0.614838552,61.4838552,16.2974566,5.91E+01,20339.02409,13438
0.614376509,61.4376509,58.0655776,5.91E+01,20340.02409,13439
0.613981995,61.3981995,21.32435957,5.90E+01,20341.02409,13440
0.613888181,61.3888181,0.926240441,5.90E+01,20342.02409,13441
0.613882232,61.3882232,0.320759925,5.90E+01,20343.02409,13442
0.613882997,61.3882997,-0.26552074,5.90E+01,20344.02409,13443
0.613886534,61.3886534,-0.341757114,5.90E+01,20345.02409,13444
0.613883688,61.3883688,0.502175236,5.90E+01,20346.02409,13445
0.613876012,61.3876012,0.763646208,5.90E+01,20347.02409,13446
0.613870125,61.3870125,0.447214458,5.90E+01,20348.02409,13447
0.613850472,61.3850472,2.18526917,5.90E+01,20349.02409,13448
0.613836827,61.3836827,0.937550354,5.90E+01,20350.02409,13449
0.613828792,61.3828792,0.658651985,5.90E+01,20351.02409,13450
0.613828782,61.3828782,-0.152759513,5.90E+01,20352.02409,13451
0.613834203,61.3834203,-0.560613056,5.90E+01,20353.02409,13452
0.613841048,61.3841048,-0.623871139,5.90E+01,20354.02409,13453
0.613845461,61.3845461,-0.348812419,5.90E+01,20355.02409,13454
0.61375344,61.375344,9.57840395,5.90E+01,20356.02409,13455
0.613715363,61.3715363,2.321221645,5.90E+01,20357.02409,13456
0.613706411,61.3706411,0.504513851,5.90E+01,20358.02409,13457
0.613699165,61.3699165,0.667398495,5.90E+01,20359.02409,13458
0.613536068,61.3536068,16.21224208,5.90E+01,20360.02409,13459
0.61306942,61.306942,44.38474494,5.90E+01,20361.02409,13460
0.612810846,61.2810846,21.7367131,5.89E+01,20362.02409,13461
0.612605588,61.2605588,17.88690315,5.89E+01,20363.02409,13462
0.612513151,61.2513151,7.933564094,5.89E+01,20364.02409,13463
0.612410721,61.2410721,9.072169607,5.89E+01,20365.02409,13464
0.61222189,61.222189,17.05593257,5.89E+01,20366.02409,13465
0.612065123,61.2065123,12.73546604,5.88E+01,20367.02409,13466
0.611936389,61.1936389,60.46555334,5.88E+01,20368.02409,13467
0.611260584,61.1260584,80.60383905,5.87E+01,20369.02409,13468
0.61037293,61.037293,59.23885513,5.87E+01,20370.02409,13469
0.609741259,60.9741259,16.91646267,5.86E+01,20371.02409,13470
0.609563958,60.9563958,-1.478309919,5.86E+01,20372.02409,13471
0.609580452,60.9580452,-1.483866022,5.86E+01,20373.02409,13472
0.609596951,60.9596951,-1.483054454,5.86E+01,20374.02409,13473
0.609613447,60.9613447,-1.479042282,5.86E+01,20375.02409,13474
0.609629943,60.9629943,-1.479629423,5.86E+01,20376.02409,13475
0.609646445,60.9646445,-1.483641403,5.86E+01,20377.02409,13476
0.609662947,60.9662947,-1.478903263,5.86E+01,20378.02409,13477
0.609679446,60.9679446,-1.473261237,5.86E+01,20379.02409,13478
0.609695941,60.9695941,-1.473261237,5.86E+01,20380.02409,13479
0.609712438,60.9712438,-1.479315176,5.86E+01,20381.02409,13480
0.609728938,60.9728938,-1.485465884,5.86E+01,20382.02409,13481
0.609745438,60.9745438,-1.483558923,5.86E+01,20383.02409,13482
0.609761939,60.9761939,-1.481397748,5.86E+01,20384.02409,13483
0.609778439,60.9778439,-1.481397748,5.86E+01,20385.02409,13484
0.609794938,60.9794938,-1.477920308,5.86E+01,20386.02409,13485
0.609811435,60.9811435,-1.478308939,5.86E+01,20387.02409,13486
0.609827932,60.9827932,-1.482213283,5.86E+01,20388.02409,13487
0.609844428,60.9844428,-1.478899615,5.86E+01,20389.02409,13488
0.609860929,60.9860929,-1.479883569,5.86E+01,20390.02409,13489
0.609877429,60.9877429,-1.478787735,5.86E+01,20391.02409,13490
0.609893928,60.9893928,-1.481397748,5.86E+01,20392.02409,13491
0.609910424,60.9910424,-1.481397748,5.86E+01,20393.02409,13492
0.60992692,60.992692,-1.478818253,5.86E+01,20394.02409,13493
0.609943417,60.9943417,-1.473261237,5.86E+01,20395.02409,13494
0.609959915,60.9959915,-1.475616231,5.86E+01,20396.02409,13495
0.609976412,60.9976412,-1.480276433,5.86E+01,20397.02409,13496
0.609992907,60.9992907,-1.477329493,5.86E+01,20398.02409,13497
0.610009405,61.0009405,-1.478338598,5.86E+01,20399.02409,13498
0.610025901,61.0025901,-1.482350723,5.86E+01,20400.02409,13499
0.610042401,61.0042401,-1.484569031,5.86E+01,20401.02409,13500
0.6100589,61.00589,-1.480556975,5.86E+01,20402.02409,13501
0.610075395,61.0075395,-1.477329493,5.86E+01,20403.02409,13502
0.610089278,61.0089278,-1.027804552,5.86E+01,20404.02409,13503
0.610089082,61.0089082,1.032756567,5.86E+01,20405.02409,13504
0.610077586,61.0077586,1.032140246,5.86E+01,20406.02409,13505
0.610074596,61.0074596,-0.309866445,5.86E+01,20407.02409,13506
0.610133156,61.0133156,-9.181109311,5.86E+01,20408.02409,13507
0.610264963,61.0264963,-13.74276597,5.86E+01,20409.02409,13508
0.610481968,61.0481968,-23.44530239,5.86E+01,20410.02409,13509
0.610800414,61.0800414,-31.9314243,5.87E+01,20411.02409,13510
0.611166461,61.1166461,-33.36087625,5.87E+01,20412.02409,13511
0.611574825,61.1574825,-38.51998171,5.88E+01,20413.02409,13512
0.611978855,61.1978855,-34.99639243,5.88E+01,20414.02409,13513
0.612359872,61.2359872,-33.75220194,5.88E+01,20415.02409,13514
0.61272518,61.272518,-32.24385674,5.89E+01,20416.02409,13515
0.61293901,61.293901,-12.59449099,5.89E+01,20417.02409,13516
0.613195534,61.3195534,-27.59357289,5.89E+01,20418.02409,13517
0.613289274,61.3289274,-0.563412409,5.90E+01,20419.02409,13518
0.613289601,61.3289601,0.203349485,5.90E+01,20420.02409,13519
0.613287715,61.3287715,0.152889316,5.90E+01,20421.02409,13520
0.613285352,61.3285352,0.221901355,5.90E+01,20422.02409,13521
0.613279235,61.3279235,0.637625049,5.90E+01,20423.02409,13522
0.613110752,61.3110752,18.98489118,5.90E+01,20424.02409,13523
0.612879298,61.2879298,21.23250342,5.89E+01,20425.02409,13524
0.612806042,61.2806042,3.322423344,5.89E+01,20426.02409,13525
0.612494499,61.2494499,32.68159122,5.89E+01,20427.02409,13526
0.61189619,61.189619,57.44940367,5.89E+01,20428.02409,13527
0.611244012,61.1244012,58.68225296,5.88E+01,20429.02409,13528
0.611008947,61.1008947,15.96936615,5.87E+01,20430.02409,13529
0.610580999,61.0580999,40.59339439,5.87E+01,20431.02409,13530
0.609847026,60.9847026,68.41339699,5.87E+01,20432.02409,13531
0.609029732,60.9029732,73.73830371,5.86E+01,20433.02409,13532
0.608528961,60.8528961,43.13545538,5.85E+01,20434.02409,13533
0.60804175,60.804175,43.69320145,5.85E+01,20435.02409,13534
0.607776247,60.7776247,22.69626877,5.84E+01,20436.02409,13535
0.607598616,60.7598616,15.35494545,5.84E+01,20437.02409,13536
0.607555884,60.7555884,3.537514928,5.84E+01,20438.02409,13537
0.607570189,60.7570189,-1.481036077,5.83E+01,20439.02409,13538
0.60758669,60.758669,-1.480106035,5.84E+01,20440.02409,13539
0.607602821,60.7602821,-0.091267227,5.84E+01,20441.02409,13540
0.60760386,60.760386,0.208485683,5.84E+01,20442.02409,13541
0.607601272,60.7601272,0.51209124,5.84E+01,20443.02409,13542
0.607595289,60.7595289,0.988211044,5.84E+01,20444.02409,13543
0.607585678,60.7585678,-0.480556021,5.84E+01,20445.02409,13544
0.607591825,60.7591825,-1.477329493,5.84E+01,20446.02409,13545
0.607608321,60.7608321,-1.477329493,5.84E+01,20447.02409,13546
0.607624823,60.7624823,-1.479657189,5.84E+01,20448.02409,13547
0.60764132,60.764132,-1.481397748,5.84E+01,20449.02409,13548
0.607657818,60.7657818,-1.481397748,5.84E+01,20450.02409,13549
0.607674324,60.7674324,-1.479238466,5.84E+01,20451.02409,13550
0.607690825,60.7690825,-1.483639101,5.84E+01,20452.02409,13551
0.607704352,60.7704352,-0.222481638,5.84E+01,20453.02409,13552
0.607704027,60.7704027,1.028688312,5.84E+01,20454.02409,13553
0.607692531,60.7692531,1.028688312,5.84E+01,20455.02409,13554
0.607681041,60.7681041,1.02493073,5.84E+01,20456.02409,13555
0.60767893,60.767893,-2.457259554,5.84E+01,20457.02409,13556
0.607721124,60.7721124,-8.130058501,5.84E+01,20458.02409,13557
0.607814146,60.7814146,-9.104563014,5.84E+01,20459.02409,13558
0.607906841,60.7906841,-6.235142412,5.84E+01,20460.02409,13559
0.607972822,60.7972822,-4.944817455,5.84E+01,20461.02409,13560
0.608071396,60.8071396,-17.30000219,5.84E+01,20462.02409,13561
0.608326189,60.8326189,-35.35429966,5.84E+01,20463.02409,13562
0.608716947,60.8716947,-34.59222577,5.85E+01,20464.02409,13563
0.609045038,60.9045038,-20.14180095,5.85E+01,20465.02409,13564
0.609190385,60.9190385,0.001898265,5.85E+01,20466.02409,13565
0.609188606,60.9188606,0.425172652,5.85E+01,20467.02409,13566
0.609183929,60.9183929,0.410634632,5.85E+01,20468.02409,13567
0.609180805,60.9180805,0.098011312,5.85E+01,20469.02409,13568
0.609181916,60.9181916,-0.368710783,5.85E+01,20470.02409,13569
0.609186563,60.9186563,-0.471681475,5.85E+01,20471.02409,13570
0.609193074,60.9193074,-0.724353867,5.85E+01,20472.02409,13571
0.609201951,60.9201951,-0.887434815,5.85E+01,20473.02409,13572
0.609197175,60.9197175,1.878039381,5.85E+01,20474.02409,13573
0.609140287,60.9140287,9.00440276,5.85E+01,20475.02409,13574
0.609080805,60.9080805,1.156397518,5.85E+01,20476.02409,13575
0.60902163,60.902163,9.68167374,5.85E+01,20477.02409,13576
0.608966038,60.8966038,0.43533941,5.85E+01,20478.02409,13577
0.608961466,60.8961466,0.384879296,5.85E+01,20479.02409,13578
0.608956805,60.8956805,0.444087286,5.85E+01,20480.02409,13579
0.608952131,60.8952131,0.400495701,5.85E+01,20481.02409,13580
0.608947541,60.8947541,0.418876504,5.85E+01,20482.02409,13581
0.608942846,60.8942846,0.427252298,5.85E+01,20483.02409,13582
0.6089377,60.89377,0.483405332,5.85E+01,20484.02409,13583
0.608931555,60.8931555,0.583698562,5.85E+01,20485.02409,13584
0.608924718,60.8924718,0.624408033,5.85E+01,20486.02409,13585
0.608917379,60.8917379,0.676005508,5.85E+01,20487.02409,13586
0.608909622,60.8909622,0.710206138,5.85E+01,20488.02409,13587
0.608902054,60.8902054,0.659140215,5.85E+01,20489.02409,13588
0.60888924,60.888924,1.365263424,5.85E+01,20490.02409,13589
0.60887847,60.887847,0.80089242,5.85E+01,20491.02409,13590
0.608786964,60.8786964,10.99811429,5.85E+01,20492.02409,13591
0.608585605,60.8585605,20.5161829,5.85E+01,20493.02409,13592
0.608412237,60.8412237,13.94178296,5.85E+01,20494.02409,13593
0.608310054,60.8310054,7.715510921,5.84E+01,20495.02409,13594
0.60781289,60.781289,54.42982868,5.84E+01,20496.02409,13595
0.607378813,60.7378813,35.23428936,5.84E+01,20497.02409,13596
0.606718582,60.6718582,64.31510226,5.83E+01,20498.02409,13597
0.606293417,60.6293417,33.03038336,5.82E+01,20499.02409,13598
0.605870305,60.5870305,38.57067793,5.82E+01,20500.02409,13599
0.605366282,60.5366282,46.33771648,5.82E+01,20501.02409,13600
0.60522981,60.522981,6.97457146,5.81E+01,20502.02409,13601
0.605232325,60.5232325,-1.480638852,5.81E+01,20503.02409,13602
0.605248822,60.5248822,-1.478144569,5.81E+01,20504.02409,13603
0.605265324,60.5265324,-1.47413227,5.81E+01,20505.02409,13604
0.605281822,60.5281822,-1.482684476,5.81E+01,20506.02409,13605
0.605298325,60.5298325,-1.482380948,5.81E+01,20507.02409,13606
0.605314818,60.5314818,-1.478368874,5.81E+01,20508.02409,13607
0.605331316,60.5331316,-1.480302258,5.81E+01,20509.02409,13608
0.605347812,60.5347812,-1.481397748,5.81E+01,20510.02409,13609
0.60536431,60.536431,-1.478537288,5.81E+01,20511.02409,13610
0.605380809,60.5380809,-1.477329493,5.81E+01,20512.02409,13611
0.605397311,60.5397311,-1.482825978,5.81E+01,20513.02409,13612
0.605413812,60.5413812,-1.482773681,5.81E+01,20514.02409,13613
0.605430316,60.5430316,-1.481397748,5.81E+01,20515.02409,13614
0.605446822,60.5446822,-1.478817831,5.81E+01,20516.02409,13615
0.605463322,60.5463322,-1.477329493,5.81E+01,20517.02409,13616
0.605479818,60.5479818,-1.477329493,5.81E+01,20518.02409,13617
0.605496315,60.5496315,-1.482152439,5.81E+01,20519.02409,13618
0.605510668,60.5510668,-0.029857679,5.81E+01,20520.02409,13619
0.605509569,60.5509569,1.028688312,5.81E+01,20521.02409,13620
0.605500661,60.5500661,-0.714201515,5.81E+01,20522.02409,13621
0.605517731,60.5517731,-6.508474054,5.81E+01,20523.02409,13622
0.605600222,60.5600222,-12.62106126,5.81E+01,20524.02409,13623
0.605753936,60.5753936,-19.48053105,5.82E+01,20525.02409,13624
0.606001105,60.6001105,-33.96547902,5.82E+01,20526.02409,13625
0.60639871,60.639871,-43.43927786,5.82E+01,20527.02409,13626
0.606832456,60.6832456,-23.31179444,5.83E+01,20528.02409,13627
0.607016558,60.7016558,7.490428188,5.83E+01,20529.02409,13628
0.606903909,60.6903909,18.78593645,5.83E+01,20530.02409,13629
0.606617091,60.6617091,44.20791015,5.83E+01,20531.02409,13630
0.606008648,60.6008648,83.22435196,5.82E+01,20532.02409,13631
0.605076658,60.5076658,84.9269095,5.81E+01,20533.02409,13632
0.604202589,60.4202589,63.13833429,5.80E+01,20534.02409,13633
0.603622508,60.3622508,28.26715789,5.79E+01,20535.02409,13634
0.603413652,60.3413652,-1.474718705,5.79E+01,20536.02409,13635
0.603430151,60.3430151,-1.47873097,5.79E+01,20537.02409,13636
0.603446645,60.3446645,-1.478706924,5.79E+01,20538.02409,13637
0.603463142,60.3463142,-1.47583957,5.79E+01,20539.02409,13638
0.603479642,60.3479642,-1.482630633,5.79E+01,20540.02409,13639
0.60349614,60.349614,-1.483112392,5.79E+01,20541.02409,13640
0.603512639,60.3512639,-1.478449933,5.79E+01,20542.02409,13641
0.603529135,60.3529135,-1.481397748,5.79E+01,20543.02409,13642
0.603545633,60.3545633,-1.481397748,5.79E+01,20544.02409,13643
0.603562127,60.3562127,-1.480445904,5.79E+01,20545.02409,13644
0.603578624,60.3578624,-1.478225798,5.79E+01,20546.02409,13645
0.603595125,60.3595125,-1.480557335,5.79E+01,20547.02409,13646
0.603608884,60.3608884,-0.994312669,5.79E+01,20548.02409,13647
0.603608846,60.3608846,1.029416334,5.79E+01,20549.02409,13648
0.603597352,60.3597352,1.032084635,5.79E+01,20550.02409,13649
0.603585858,60.3585858,1.02930388,5.79E+01,20551.02409,13650
0.603580203,60.3580203,0.112668784,5.79E+01,20552.02409,13651
0.60361705,60.361705,-6.017430372,5.79E+01,20553.02409,13652
0.603698034,60.3698034,-8.214887679,5.79E+01,20554.02409,13653
0.603767809,60.3767809,-4.898803147,5.79E+01,20555.02409,13654
0.603794381,60.3794381,-0.763936301,5.79E+01,20556.02409,13655
0.603747331,60.3747331,7.317633225,5.79E+01,20557.02409,13656
0.603714235,60.3714235,0.444799135,5.79E+01,20558.02409,13657
0.603718028,60.3718028,-0.767876235,5.79E+01,20559.02409,13658
0.603723853,60.3723853,-0.397863891,5.79E+01,20560.02409,13659
0.603741515,60.3741515,-2.144368861,5.79E+01,20561.02409,13660
0.603794088,60.3794088,-6.011910136,5.79E+01,20562.02409,13661
0.603869501,60.3869501,-7.096255284,5.79E+01,20563.02409,13662
0.604136322,60.4136322,-30.8149498,5.80E+01,20564.02409,13663
0.604466854,60.4466854,-29.228171,5.80E+01,20565.02409,13664
0.604816993,60.4816993,-32.15571216,5.80E+01,20566.02409,13665
0.604928415,60.4928415,-2.867784713,5.81E+01,20567.02409,13666
0.604936722,60.4936722,-0.03400124,5.81E+01,20568.02409,13667
0.604933315,60.4933315,0.405924493,5.81E+01,20569.02409,13668
0.604906571,60.4906571,2.881576674,5.81E+01,20570.02409,13669
0.604866613,60.4866613,3.744023747,5.81E+01,20571.02409,13670
0.604850551,60.4850551,0.984095142,5.81E+01,20572.02409,13671
0.604846813,60.4846813,0.200608235,5.81E+01,20573.02409,13672
0.604844296,60.4844296,0.226652382,5.81E+01,20574.02409,13673
0.604838722,60.4838722,0.540520973,5.81E+01,20575.02409,13674
0.604829747,60.4829747,0.832000647,5.81E+01,20576.02409,13675
0.60481936,60.481936,0.941126197,5.81E+01,20577.02409,13676
0.604810324,60.4810324,0.800182634,5.81E+01,20578.02409,13677
0.604802073,60.4802073,0.734329879,5.81E+01,20579.02409,13678
0.604641749,60.4641749,14.93521004,5.81E+01,20580.02409,13679
0.604365266,60.4365266,25.15471881,5.80E+01,20581.02409,13680
0.604235667,60.4235667,11.02942236,5.80E+01,20582.02409,13681
0.604211658,60.4211658,1.738227411,5.80E+01,20583.02409,13682
0.604207988,60.4207988,0.272567523,5.80E+01,20584.02409,13683
0.604203762,60.4203762,12.01801022,5.80E+01,20585.02409,13684
0.604064063,60.4064063,38.26771232,5.80E+01,20586.02409,13685
0.603636748,60.3636748,46.20407209,5.79E+01,20587.02409,13686
0.603128017,60.3128017,33.84603444,5.79E+01,20588.02409,13687
0.602742803,60.2742803,40.64958251,5.78E+01,20589.02409,13688
0.602313449,60.2313449,17.80593785,5.78E+01,20590.02409,13689
0.602130097,60.2130097,-1.477329493,5.78E+01,20591.02409,13690
0.602146593,60.2146593,-1.479712732,5.78E+01,20592.02409,13691
0.602163093,60.2163093,-1.481397748,5.78E+01,20593.02409,13692
0.602179594,60.2179594,-1.481397748,5.78E+01,20594.02409,13693
0.602196092,60.2196092,-1.479182931,5.78E+01,20595.02409,13694
0.602212589,60.2212589,-1.477329493,5.78E+01,20596.02409,13695
0.602229082,60.2229082,-1.481535062,5.78E+01,20597.02409,13696
0.602245575,60.2245575,-1.481372578,5.78E+01,20598.02409,13697
0.602262074,60.2262074,-1.477329493,5.78E+01,20599.02409,13698
0.602278574,60.2278574,-1.477329493,5.78E+01,20600.02409,13699
0.602295068,60.2295068,-1.482963881,5.78E+01,20601.02409,13700
0.602311564,60.2311564,-1.485890058,5.78E+01,20602.02409,13701
0.602324931,60.2324931,-0.391788342,5.78E+01,20603.02409,13702
0.602325418,60.2325418,1.028688312,5.78E+01,20604.02409,13703
0.602313926,60.2313926,1.028688312,5.78E+01,20605.02409,13704
0.602302431,60.2302431,1.028688312,5.78E+01,20606.02409,13705
0.602290935,60.2290935,1.027146606,5.78E+01,20607.02409,13706
0.602279444,60.2279444,1.027591064,5.78E+01,20608.02409,13707
0.602267947,60.2267947,1.032756567,5.78E+01,20609.02409,13708
0.602256447,60.2256447,1.032756567,5.78E+01,20610.02409,13709
0.602244947,60.2244947,1.030122108,5.78E+01,20611.02409,13710
0.602233449,60.2233449,1.027142385,5.78E+01,20612.02409,13711
0.602226434,60.2226434,0.063333773,5.78E+01,20613.02409,13712
0.60223915,60.223915,-2.891461631,5.78E+01,20614.02409,13713
0.602276981,60.2276981,-4.112066096,5.78E+01,20615.02409,13714
0.602315346,60.2315346,-2.562677692,5.78E+01,20616.02409,13715
0.602338572,60.2338572,-1.47830986,5.78E+01,20617.02409,13716
0.60235507,60.235507,-1.481397748,5.78E+01,20618.02409,13717
0.602368971,60.2368971,-1.022170154,5.78E+01,20619.02409,13718
0.602376881,60.2376881,-0.393873803,5.78E+01,20620.02409,13719
0.602409884,60.2409884,-5.702986581,5.78E+01,20621.02409,13720
0.602509575,60.2509575,-12.15675464,5.78E+01,20622.02409,13721
0.602715209,60.2715209,-24.34111752,5.78E+01,20623.02409,13722
0.603077105,60.3077105,-39.86563797,5.78E+01,20624.02409,13723
0.603489831,60.3489831,-34.62720892,5.79E+01,20625.02409,13724
0.603819731,60.3819731,-25.72568222,5.79E+01,20626.02409,13725
0.603944716,60.3944716,-0.298884283,5.80E+01,20627.02409,13726
0.603949112,60.3949112,-0.467022986,5.80E+01,20628.02409,13727
0.603955223,60.3955223,-0.609114387,5.80E+01,20629.02409,13728
0.603961116,60.3961116,-0.482986836,5.80E+01,20630.02409,13729
0.603965683,60.3965683,-0.37123895,5.80E+01,20631.02409,13730
0.603961459,60.3961459,0.753089199,5.80E+01,20632.02409,13731
0.603816574,60.3816574,19.14322481,5.80E+01,20633.02409,13732
0.603596729,60.3596729,19.94780618,5.79E+01,20634.02409,13733
0.60352258,60.352258,1.033303388,5.79E+01,20635.02409,13734
0.603514911,60.3514911,0.551872154,5.79E+01,20636.02409,13735
0.6035088,60.35088,0.548497307,5.79E+01,20637.02409,13736
0.603502717,60.3502717,0.544769384,5.79E+01,20638.02409,13737
0.603496628,60.3496628,0.548385451,5.79E+01,20639.02409,13738
0.603495197,60.3495197,-0.003768139,5.79E+01,20640.02409,13739
0.603495226,60.3495226,0.002437592,5.79E+01,20641.02409,13740
0.603496113,60.3496113,-0.105445323,5.79E+01,20642.02409,13741
0.603497618,60.3497618,-0.143673798,5.79E+01,20643.02409,13742
0.603499414,60.3499414,-0.164692189,5.79E+01,20644.02409,13743
0.603408069,60.3408069,9.833445228,5.79E+01,20645.02409,13744
0.60337096,60.337096,2.227376533,5.79E+01,20646.02409,13745
0.603361616,60.3361616,0.558133401,5.79E+01,20647.02409,13746
0.603355838,60.3355838,0.514246495,5.79E+01,20648.02409,13747
0.603350466,60.3350466,0.477050411,5.79E+01,20649.02409,13748
0.603347646,60.3347646,0.231591082,5.79E+01,20650.02409,13749
0.60357063,60.357063,-21.56936937,5.79E+01,20651.02409,13750
0.603652535,60.3652535,-6.697808594,5.79E+01,20652.02409,13751
0.603657055,60.3657055,0.074829305,5.79E+01,20653.02409,13752
0.603654182,60.3654182,0.26475638,5.79E+01,20654.02409,13753
0.603648103,60.3648103,0.547067585,5.79E+01,20655.02409,13754
0.603484635,60.3484635,66.14315667,5.79E+01,20656.02409,13755
0.602683428,60.2683428,97.01850203,5.79E+01,20657.02409,13756
0.601600124,60.1600124,98.18480202,5.77E+01,20658.02409,13757
0.600506622,60.0506622,87.51349434,5.76E+01,20659.02409,13758
0.599538858,59.9538858,61.94653549,5.75E+01,20660.02409,13759
0.598870621,59.8870621,17.7261181,5.74E+01,20661.02409,13760
0.598681417,59.8681417,-1.473261237,5.74E+01,20662.02409,13761
0.59869787,59.869787,-1.473261237,5.74E+01,20663.02409,13762
0.598714325,59.8714325,-1.475672322,5.74E+01,20664.02409,13763
0.598730774,59.8730774,-1.477329493,5.74E+01,20665.02409,13764
0.59874722,59.874722,-1.479628388,5.74E+01,20666.02409,13765
0.598763669,59.8763669,-1.474669505,5.74E+01,20667.02409,13766
0.598780116,59.8780116,-1.471379692,5.74E+01,20668.02409,13767
0.598796556,59.8796556,-1.473261237,5.74E+01,20669.02409,13768
0.598812997,59.8812997,-1.473261237,5.74E+01,20670.02409,13769
0.598829446,59.8829446,-1.475279451,5.74E+01,20671.02409,13770
0.598845893,59.8845893,-1.475367513,5.74E+01,20672.02409,13771
0.598862346,59.8862346,-1.477073024,5.74E+01,20673.02409,13772
0.598878824,59.8878824,-1.479547826,5.74E+01,20674.02409,13773
0.598895319,59.8895319,-1.477329493,5.74E+01,20675.02409,13774
0.598911815,59.8911815,-1.479067296,5.75E+01,20676.02409,13775
0.598928311,59.8928311,-1.4830794,5.75E+01,20677.02409,13776
0.598944803,59.8944803,-1.48384044,5.75E+01,20678.02409,13777
0.5989613,59.89613,-1.479828451,5.75E+01,20679.02409,13778
0.5989778,59.89778,-1.478842647,5.75E+01,20680.02409,13779
0.598994293,59.8994293,-1.482854667,5.75E+01,20681.02409,13780
0.599010783,59.9010783,-1.482664161,5.75E+01,20682.02409,13781
0.59902728,59.902728,-1.478674363,5.75E+01,20683.02409,13782
0.599043782,59.9043782,-1.480108938,5.75E+01,20684.02409,13783
0.599060287,59.9060287,-1.479794036,5.75E+01,20685.02409,13784
0.599076783,59.9076783,-1.4842902,5.75E+01,20686.02409,13785
0.599093282,59.9093282,-1.481397748,5.75E+01,20687.02409,13786
0.59910978,59.910978,-1.480333883,5.75E+01,20688.02409,13787
0.59912308,59.912308,-0.858331925,5.75E+01,20689.02409,13788
0.599123249,59.9123249,1.023408029,5.75E+01,20690.02409,13789
0.599113708,59.9113708,0.675246904,5.75E+01,20691.02409,13790
0.599123503,59.9123503,-2.459488138,5.75E+01,20692.02409,13791
0.599189902,59.9189902,-9.553923242,5.75E+01,20693.02409,13792
0.599293575,59.9293575,-9.0593902,5.75E+01,20694.02409,13793
0.599392481,59.9392481,-8.698491354,5.75E+01,20695.02409,13794
0.599513613,59.9513613,-12.53698064,5.75E+01,20696.02409,13795
0.599763226,59.9763226,-30.27473591,5.75E+01,20697.02409,13796
0.600073939,60.0073939,-26.04026871,5.76E+01,20698.02409,13797
0.600228863,60.0228863,-3.988938862,5.76E+01,20699.02409,13798
0.600418247,60.0418247,-26.88861903,5.76E+01,20700.02409,13799
0.600545668,60.0545668,-0.540986379,5.76E+01,20701.02409,13800
0.600547672,60.0547672,0.066113174,5.76E+01,20702.02409,13801
0.600542082,60.0542082,0.744927977,5.76E+01,20703.02409,13802
0.600466568,60.0466568,10.24131017,5.76E+01,20704.02409,13803
0.600341298,60.0341298,11.73959987,5.76E+01,20705.02409,13804
0.600154087,60.0154087,19.3107174,5.76E+01,20706.02409,13805
0.59988298,59.988298,26.61411687,5.76E+01,20707.02409,13806
0.599644278,59.9644278,19.234982,5.75E+01,20708.02409,13807
0.599488997,59.9488997,11.88410826,5.75E+01,20709.02409,13808
0.599375702,59.9375702,9.535219851,5.75E+01,20710.02409,13809
0.599299926,59.9299926,5.895799189,5.75E+01,20711.02409,13810
0.599236556,59.9236556,5.599714175,5.75E+01,20712.02409,13811
0.599173832,59.9173832,5.623057673,5.75E+01,20713.02409,13812
0.598674669,59.8674669,54.27618596,5.75E+01,20714.02409,13813
0.598095679,59.8095679,51.51454367,5.74E+01,20715.02409,13814
0.597953596,59.7953596,5.004240171,5.74E+01,20716.02409,13815
0.597957109,59.7957109,-1.477329493,5.73E+01,20717.02409,13816
0.597973609,59.7973609,-1.473880388,5.73E+01,20718.02409,13817
0.597990108,59.7990108,-1.47665416,5.74E+01,20719.02409,13818
0.598006608,59.8006608,-1.480665748,5.74E+01,20720.02409,13819
0.598023101,59.8023101,-1.478117361,5.74E+01,20721.02409,13820
0.598009375,59.8009375,1.540788101,5.74E+01,20722.02409,13821
0.59798439,59.798439,2.327347348,5.74E+01,20723.02409,13822
0.597958373,59.7958373,2.329559904,5.74E+01,20724.02409,13823
0.597932356,59.7932356,2.330515862,5.73E+01,20725.02409,13824
0.597906336,59.7906336,2.327515609,5.73E+01,20726.02409,13825
0.597880322,59.7880322,2.329391398,5.73E+01,20727.02409,13826
0.597854304,59.7854304,2.327628049,5.73E+01,20728.02409,13827
0.597828282,59.7828282,2.332110909,5.73E+01,20729.02409,13828
0.597802264,59.7802264,2.331808454,5.73E+01,20730.02409,13829
0.597776929,59.7776929,0.777678217,5.73E+01,20731.02409,13830
0.597768547,59.7768547,-0.000422345,5.73E+01,20732.02409,13831
0.597768579,59.7768579,-0.0046372,5.73E+01,20733.02409,13832
0.597768608,59.7768608,-0.002086042,5.73E+01,20734.02409,13833
0.597768636,59.7768636,-0.00056899,5.73E+01,20735.02409,13834
0.597768667,59.7768667,-0.003007879,5.73E+01,20736.02409,13835
